date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15-04-1996,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.41
15-04-1996,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.4,0.42
15-04-1996,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.25,0.39
15-04-1996,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.8,0.41
15-04-1996,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,Sugar,97,KG,actual,Retail,INR,16,0.47
15-04-1996,Mizoram,Aizawl,Aizawl,924,23.72,92.71,miscellaneous food,Sugar,97,KG,actual,Retail,INR,18,0.53
15-04-1996,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.41
15-04-1996,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.41
15-04-1996,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.5,0.4
15-04-1996,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13,0.38
15-04-1996,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,Sugar,97,KG,actual,Retail,INR,17,0.5
15-04-1996,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.8,0.41
15-05-1996,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,Sugar,97,KG,actual,Retail,INR,13.5,0.39
15-05-1996,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15,0.44
15-05-1996,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.4,0.42
15-05-1996,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,Sugar,97,KG,actual,Retail,INR,15.2,0.44
15-05-1996,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.5,0.42
15-05-1996,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14,0.41
15-05-1996,Mizoram,Aizawl,Aizawl,924,23.72,92.71,miscellaneous food,Sugar,97,KG,actual,Retail,INR,18,0.52
