date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2020-09-15,Himachal Pradesh,Mandi,Mandi,954,31.72,76.92,miscellaneous food,sugar,97,KG,actual,retail,INR,38.67,0.53
2020-09-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-09-15,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,miscellaneous food,sugar,97,KG,actual,retail,INR,40.54,0.55
2020-09-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,39.57,0.54
2020-09-15,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-09-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-09-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,41.17,0.56
2020-09-15,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.61
2020-09-15,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-09-15,Orissa,Sambalpur,Sambalpur,961,21.45,83.97,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-09-15,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-09-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-09-15,Punjab,Bathinda,Bathinda,973,30.2,74.95,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-09-15,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-09-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,41.93,0.57
2020-09-15,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-09-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,miscellaneous food,sugar,97,KG,actual,retail,INR,41.93,0.57
2020-09-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,37.77,0.51
2020-09-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,44.0,0.6
2020-09-15,Uttar Pradesh,Agra,Agra,922,27.18,78.02,miscellaneous food,sugar,97,KG,actual,retail,INR,37.43,0.51
2020-09-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.56
2020-09-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Andaman and Nicobar,Andaman Islands,Mayabunder,4676,12.91,92.9,miscellaneous food,sugar,97,KG,actual,retail,INR,60.0,0.82
2020-10-15,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,miscellaneous food,sugar,97,KG,actual,retail,INR,50.35,0.69
2020-10-15,Andhra Pradesh,Kurnool,Kurnool,4673,15.83,78.04,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.61
2020-10-15,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,4699,17.69,83.22,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-10-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-10-15,Bihar,Darbhanga,Darbhanga,4657,26.15,85.89,miscellaneous food,sugar,97,KG,actual,retail,INR,38.08,0.52
2020-10-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,41.32,0.56
2020-10-15,Bihar,Purnia,Purnia,4682,25.78,87.48,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Chhattisgarh,Bastar,Jagdalpur,4667,19.09,82.02,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Chhattisgarh,Durg,Durg,4660,21.2,81.29,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Chhattisgarh,Surguja,Ambikapur,4650,23.12,83.2,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Gujarat,Kachchh,Bhuj,4653,23.24,69.67,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-10-15,Gujarat,Rajkot,Rajkot,959,22.3,70.78,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Gujarat,Surat,Surat,4691,21.17,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-10-15,Haryana,Gurgaon,Gurgaon,1779,28.46,77.03,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.49
2020-10-15,Haryana,Hisar,Hisar,940,29.17,75.72,miscellaneous food,sugar,97,KG,actual,retail,INR,37.5,0.51
2020-10-15,Himachal Pradesh,Kangra,Dharamshala,4658,32.22,76.32,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.56
2020-10-15,Himachal Pradesh,Mandi,Mandi,954,31.72,76.92,miscellaneous food,sugar,97,KG,actual,retail,INR,40.39,0.55
2020-10-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Himachal Pradesh,Solan,Solan,4690,30.91,77.1,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-10-15,Karnataka,Dakshin Kannad,Mangalore,4675,12.91,74.86,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Kerala,Palakkad,Palakkad,4681,10.76,76.66,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Kerala,Thrissur,Thrissur,4693,10.53,76.21,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Madhya Pradesh,Gwalior,Gwalior,1780,26.22,78.18,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Madhya Pradesh,Indore,Indore,942,22.72,75.83,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.49
2020-10-15,Madhya Pradesh,Rewa,Rewa,4687,24.54,81.29,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Maharashtra,Bid,Nagpur,956,18.87,76.43,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,41.83,0.57
2020-10-15,Maharashtra,Nashik,Nashik,4680,19.97,73.82,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-10-15,Manipur,West Imphal,Imphal,4665,24.82,93.94,miscellaneous food,sugar,97,KG,actual,retail,INR,49.47,0.67
2020-10-15,Meghalaya,Jaintia Hills,Jowai,4670,25.45,92.2,miscellaneous food,sugar,97,KG,actual,retail,INR,44.7,0.61
2020-10-15,Nagaland,Dimapur,Dimapur,936,25.9,93.73,miscellaneous food,sugar,97,KG,actual,retail,INR,50.0,0.68
2020-10-15,Orissa,Ganjam,Berhampur,4652,19.31,84.79,miscellaneous food,sugar,97,KG,actual,retail,INR,43.65,0.59
2020-10-15,Orissa,Koraput,Jeypore,4668,18.86,82.57,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-10-15,Orissa,Sundargarh,Rourkela,1783,22.26,84.85,miscellaneous food,sugar,97,KG,actual,retail,INR,41.17,0.56
2020-10-15,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-10-15,Punjab,Bathinda,Bathinda,973,30.2,74.95,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-10-15,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,miscellaneous food,sugar,97,KG,actual,retail,INR,37.68,0.51
2020-10-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Rajasthan,Kota,Kota,951,25.18,75.83,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.49
2020-10-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-10-15,Tamil Nadu,Coimbatore,Coimbatore,4655,11.02,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-10-15,Tamil Nadu,Cuddalore,Cuddalore,4656,11.75,79.77,miscellaneous food,sugar,97,KG,actual,retail,INR,37.9,0.52
2020-10-15,Tamil Nadu,Dharmapuri,Dharmapuri,4659,12.12,78.16,miscellaneous food,sugar,97,KG,actual,retail,INR,37.5,0.51
2020-10-15,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Tamil Nadu,Ramanathapuram,Ramanathapuram,4685,9.36,78.84,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-10-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,miscellaneous food,sugar,97,KG,actual,retail,INR,40.06,0.55
2020-10-15,Tamil Nadu,Tirunelveli Kattabo,Tirunelveli,4694,8.71,77.76,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Telangana,Adilabad,Adilabad,4648,19.67,78.53,miscellaneous food,sugar,97,KG,actual,retail,INR,37.63,0.51
2020-10-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,37.37,0.51
2020-10-15,Telangana,Karimnagar,Karimnagar,4671,18.44,79.13,miscellaneous food,sugar,97,KG,actual,retail,INR,37.1,0.51
2020-10-15,Telangana,Mahbubnagar,Jadcherla,4666,16.76,78.14,miscellaneous food,sugar,97,KG,actual,retail,INR,35.63,0.49
2020-10-15,Telangana,Nalgonda,Suryapet,4692,17.14,79.62,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-10-15,Telangana,Warangal,Warangal,4700,17.97,79.59,miscellaneous food,sugar,97,KG,actual,retail,INR,39.07,0.53
2020-10-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,44.0,0.6
2020-10-15,Uttar Pradesh,Agra,Agra,922,27.18,78.02,miscellaneous food,sugar,97,KG,actual,retail,INR,37.13,0.51
2020-10-15,Uttar Pradesh,Jhansi,Jhansi,4669,25.46,78.57,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.56
2020-10-15,Uttar Pradesh,Kaushambi,Allahabad,4649,25.45,81.85,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Uttar Pradesh,Meerut,Meerut,4677,28.99,77.71,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-10-15,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83.0,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,Uttarakhand,Haridwar,Haridwar,4664,29.95,78.16,miscellaneous food,sugar,97,KG,actual,retail,INR,41.63,0.57
2020-10-15,Uttarakhand,Naini Tal,Haldwani,4663,29.22,79.51,miscellaneous food,sugar,97,KG,actual,retail,INR,40.68,0.55
2020-10-15,Uttarakhand,Udham Singh Nagar,Rudrapur,4688,28.99,79.41,miscellaneous food,sugar,97,KG,actual,retail,INR,38.95,0.53
2020-10-15,West Bengal,Darjiling,Siliguri,964,26.72,88.42,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-10-15,West Bengal,Maldah,Malda,4674,25.01,88.14,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-10-15,West Bengal,Puruliya,Purulia,4683,23.33,86.36,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-10-15,West Bengal,Uttar Dinajpur,Raiganj,4684,25.63,88.13,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-11-15,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,miscellaneous food,sugar,97,KG,actual,retail,INR,48.07,0.65
2020-11-15,Andhra Pradesh,Chittoor,Tirupathi,4695,13.63,79.42,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,Andhra Pradesh,Kurnool,Kurnool,4673,15.83,78.04,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.6
2020-11-15,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,4699,17.69,83.22,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,Bihar,Banka,Bhagalpur,927,24.88,86.92,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Bihar,Darbhanga,Darbhanga,4657,26.15,85.89,miscellaneous food,sugar,97,KG,actual,retail,INR,38.42,0.52
2020-11-15,Bihar,Gaya,Bihar_Gaya,4749,24.79,85.0,miscellaneous food,sugar,97,KG,actual,retail,INR,40.8,0.55
2020-11-15,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Chhattisgarh,Bastar,Jagdalpur,4667,19.09,82.02,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Chhattisgarh,Durg,Durg,4660,21.2,81.29,miscellaneous food,sugar,97,KG,actual,retail,INR,39.07,0.52
2020-11-15,Goa,North Goa,Panaji,1393,15.48,73.83,miscellaneous food,sugar,97,KG,actual,retail,INR,37.46,0.5
2020-11-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Gujarat,Kachchh,Bhuj,4653,23.24,69.67,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-11-15,Gujarat,Rajkot,Rajkot,959,22.3,70.78,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Gujarat,Surat,Surat,4691,21.17,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-11-15,Haryana,Hisar,Hisar,940,29.17,75.72,miscellaneous food,sugar,97,KG,actual,retail,INR,39.75,0.53
2020-11-15,Haryana,Karnal,Karnal,948,29.68,76.98,miscellaneous food,sugar,97,KG,actual,retail,INR,39.62,0.53
2020-11-15,Haryana,Panchkula,Panchkula,1782,30.69,76.86,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Himachal Pradesh,Mandi,Mandi,954,31.72,76.92,miscellaneous food,sugar,97,KG,actual,retail,INR,39.7,0.53
2020-11-15,Himachal Pradesh,Solan,Solan,4690,30.91,77.1,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Karnataka,Dakshin Kannad,Mangalore,4675,12.91,74.86,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Karnataka,Mysore,Mysore,4679,12.3,76.64,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.52
2020-11-15,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Kerala,Thiruvananthapuram,T.Puram,966,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Kerala,Thrissur,Thrissur,4693,10.53,76.21,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.52
2020-11-15,Kerala,Wayanad,Wayanad,4701,11.7,76.08,miscellaneous food,sugar,97,KG,actual,retail,INR,37.05,0.5
2020-11-15,Madhya Pradesh,Indore,Indore,942,22.72,75.83,miscellaneous food,sugar,97,KG,actual,retail,INR,36.93,0.5
2020-11-15,Madhya Pradesh,Jabalpur,Jabalpur,1785,23.18,79.99,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Madhya Pradesh,Sagar,Sagar,4689,23.84,78.74,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-11-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,43.0,0.58
2020-11-15,Maharashtra,Bid,Nagpur,956,18.87,76.43,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,41.7,0.56
2020-11-15,Maharashtra,Nashik,Nashik,4680,19.97,73.82,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.52
2020-11-15,Maharashtra,Pune,Maharashtra_Pune,4750,18.52,73.86,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Meghalaya,Jaintia Hills,Jowai,4670,25.45,92.2,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.6
2020-11-15,Meghalaya,West Garo Hills,Tura,4696,25.51,90.2,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.6
2020-11-15,Mizoram,Aizawl,Aizawl,924,23.72,92.71,miscellaneous food,sugar,97,KG,actual,retail,INR,50.0,0.67
2020-11-15,Nagaland,Dimapur,Dimapur,936,25.9,93.73,miscellaneous food,sugar,97,KG,actual,retail,INR,47.5,0.64
2020-11-15,Orissa,Baleshwar,Balasore,4651,21.49,86.91,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Orissa,Ganjam,Berhampur,4652,19.31,84.79,miscellaneous food,sugar,97,KG,actual,retail,INR,43.54,0.58
2020-11-15,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Orissa,Sambalpur,Sambalpur,961,21.45,83.97,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,Orissa,Sundargarh,Rourkela,1783,22.26,84.85,miscellaneous food,sugar,97,KG,actual,retail,INR,38.79,0.52
2020-11-15,Puducherry,Puducherry,Puducherry,1394,11.92,79.73,miscellaneous food,sugar,97,KG,actual,retail,INR,38.66,0.52
2020-11-15,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,miscellaneous food,sugar,97,KG,actual,retail,INR,37.6,0.51
2020-11-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.51
2020-11-15,Rajasthan,Jodhpur,Jodhpur,946,26.29,73.03,miscellaneous food,sugar,97,KG,actual,retail,INR,37.57,0.5
2020-11-15,Rajasthan,Kota,Kota,951,25.18,75.83,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.48
2020-11-15,Sikkim,East,Gangtok,4661,27.33,88.61,miscellaneous food,sugar,97,KG,actual,retail,INR,44.39,0.6
2020-11-15,Tamil Nadu,Coimbatore,Coimbatore,4655,11.02,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,38.5,0.52
2020-11-15,Tamil Nadu,Cuddalore,Cuddalore,4656,11.75,79.77,miscellaneous food,sugar,97,KG,actual,retail,INR,37.92,0.51
2020-11-15,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,miscellaneous food,sugar,97,KG,actual,retail,INR,39.93,0.54
2020-11-15,Tamil Nadu,Ramanathapuram,Ramanathapuram,4685,9.36,78.84,miscellaneous food,sugar,97,KG,actual,retail,INR,38.35,0.52
2020-11-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Tamil Nadu,Vellore,Vellore,4698,12.92,79.13,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.52
2020-11-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,38.2,0.51
2020-11-15,Telangana,Karimnagar,Karimnagar,4671,18.44,79.13,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-11-15,Telangana,Mahbubnagar,Jadcherla,4666,16.76,78.14,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.48
2020-11-15,Telangana,Nalgonda,Suryapet,4692,17.14,79.62,miscellaneous food,sugar,97,KG,actual,retail,INR,38.37,0.52
2020-11-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,43.52,0.58
2020-11-15,Uttar Pradesh,Agra,Agra,922,27.18,78.02,miscellaneous food,sugar,97,KG,actual,retail,INR,37.77,0.51
2020-11-15,Uttar Pradesh,Gorakhpur,Gorakhpur,4662,26.76,83.37,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.55
2020-11-15,Uttar Pradesh,Kaushambi,Allahabad,4649,25.45,81.85,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Uttar Pradesh,Meerut,Meerut,4677,28.99,77.71,miscellaneous food,sugar,97,KG,actual,retail,INR,37.77,0.51
2020-11-15,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83.0,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-11-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,Uttarakhand,Haridwar,Haridwar,4664,29.95,78.16,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.6
2020-11-15,Uttarakhand,Naini Tal,Haldwani,4663,29.22,79.51,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,Uttarakhand,Udham Singh Nagar,Rudrapur,4688,28.99,79.41,miscellaneous food,sugar,97,KG,actual,retail,INR,40.59,0.55
2020-11-15,West Bengal,Darjiling,Siliguri,964,26.72,88.42,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.56
2020-11-15,West Bengal,Uttar Dinajpur,Raiganj,4684,25.63,88.13,miscellaneous food,sugar,97,KG,actual,retail,INR,39.21,0.53
2020-11-15,West Bengal,West Midnapore,Kharagpur,4672,22.34,87.23,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Andaman and Nicobar,Andaman Islands,Mayabunder,4676,12.91,92.9,miscellaneous food,sugar,97,KG,actual,retail,INR,50.26,0.68
2020-12-15,Andaman and Nicobar,Andaman Islands,Port Blair,1392,11.67,92.75,miscellaneous food,sugar,97,KG,actual,retail,INR,48.23,0.66
2020-12-15,Andhra Pradesh,Chittoor,Tirupathi,4695,13.63,79.42,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.57
2020-12-15,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,miscellaneous food,sugar,97,KG,actual,retail,INR,41.37,0.56
2020-12-15,Bihar,Banka,Bhagalpur,927,24.88,86.92,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-12-15,Bihar,Darbhanga,Darbhanga,4657,26.15,85.89,miscellaneous food,sugar,97,KG,actual,retail,INR,38.85,0.53
2020-12-15,Bihar,Gaya,Bihar_Gaya,4749,24.79,85.0,miscellaneous food,sugar,97,KG,actual,retail,INR,41.39,0.56
2020-12-15,Bihar,Muzaffarpur,Muzzafarpur,4678,26.12,85.39,miscellaneous food,sugar,97,KG,actual,retail,INR,38.31,0.52
2020-12-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,41.31,0.56
2020-12-15,Bihar,Purnia,Purnia,4682,25.78,87.48,miscellaneous food,sugar,97,KG,actual,retail,INR,40.64,0.55
2020-12-15,Chhattisgarh,Bastar,Jagdalpur,4667,19.09,82.02,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Chhattisgarh,Bilaspur,Bilaspur,4654,22.08,82.14,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Chhattisgarh,Durg,Durg,4660,21.2,81.29,miscellaneous food,sugar,97,KG,actual,retail,INR,37.48,0.51
2020-12-15,Gujarat,Kachchh,Bhuj,4653,23.24,69.67,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.5
2020-12-15,Haryana,Panchkula,Panchkula,1782,30.69,76.86,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Himachal Pradesh,Kangra,Dharamshala,4658,32.22,76.32,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.56
2020-12-15,Himachal Pradesh,Mandi,Mandi,954,31.72,76.92,miscellaneous food,sugar,97,KG,actual,retail,INR,39.94,0.54
2020-12-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Himachal Pradesh,Solan,Solan,4690,30.91,77.1,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Himachal Pradesh,Una,Una,5068,31.47,76.27,miscellaneous food,sugar,97,KG,actual,retail,INR,37.31,0.51
2020-12-15,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,39.0,0.53
2020-12-15,Karnataka,Dharwad,Dharwad,935,15.47,75.02,miscellaneous food,sugar,97,KG,actual,retail,INR,35.83,0.49
2020-12-15,Kerala,Ernakulam,Ernakulam,938,9.98,76.28,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.54
2020-12-15,Kerala,Palakkad,Palakkad,4681,10.76,76.66,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-12-15,Kerala,Thrissur,Thrissur,4693,10.53,76.21,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.52
2020-12-15,Madhya Pradesh,Hoshangabad,Hoshangabad,5070,22.75,77.72,miscellaneous food,sugar,97,KG,actual,retail,INR,36.14,0.49
